연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수,지점번호,관측도시,일평균기온(°C),일합계강수량(mm),일평균풍속(m/s),일평균상대습도(%)
2024,2024-09-08,,2024-09-08,일,주말,9,36,LG,한화,잠실,서울_잠실,23750,108,서울,27.2,,1.6,69.6
2024,2024-09-08,,2024-09-08,일,주말,9,36,삼성,NC,대구,대구,24000,143,대구,27.2,0.1,2.6,79.3
2024,2024-09-08,,2024-09-08,일,주말,9,36,롯데,SSG,사직,부산,18116,159,부산,28.7,,2.4,76.4
2024,2024-09-08,,2024-09-08,일,주말,9,36,KIA,키움,광주,광주,20500,156,광주,27.2,,0.7,74.3
2024,2024-09-10,,2024-09-10,화,평일,9,37,SSG,한화,문학,인천,19109,112,인천,28.6,,1.9,72.0
2024,2024-09-10,,2024-09-10,화,평일,9,37,LG,롯데,잠실,서울_잠실,23750,108,서울,29.4,,1.8,67.3
2024,2024-09-10,,2024-09-10,화,평일,9,37,KT,NC,수원,경기_수원,6721,119,수원,28.3,,1.4,71.1
2024,2024-09-10,,2024-09-10,화,평일,9,37,키움,두산,고척,서울_고척,13822,108,서울,29.4,,1.8,67.3
2024,2024-09-11,,2024-09-11,수,평일,9,37,SSG,롯데,문학,인천,16051,112,인천,28.6,3.9,1.9,77.1
2024,2024-09-11,,2024-09-11,수,평일,9,37,KT,NC,수원,경기_수원,5815,119,수원,27.1,2.9,1.3,81.5
2024,2024-09-11,,2024-09-11,수,평일,9,37,한화,삼성,한밭,기타,11670,133,대전,28.1,21.2,1.2,79.8
2024,2024-09-11,,2024-09-11,수,평일,9,37,LG,키움,잠실,서울_잠실,13393,108,서울,29.0,0.4,1.8,71.5
2024,2024-09-12,,2024-09-12,목,평일,9,37,KIA,롯데,광주,광주,20500,156,광주,29.0,,1.3,74.5
2024,2024-09-12,,2024-09-12,목,평일,9,37,KT,NC,수원,경기_수원,5962,119,수원,25.7,34.8,1.1,94.1
2024,2024-09-12,,2024-09-12,목,평일,9,37,한화,삼성,한밭,기타,11719,133,대전,26.5,4.1,1.0,89.9
2024,2024-09-13,,2024-09-13,금,평일,9,37,롯데,한화,사직,부산,19675,159,부산,29.3,,1.8,77.5
2024,2024-09-14,,2024-09-14,토,주말,9,37,롯데,한화,사직,부산,21514,159,부산,29.5,,1.7,75.0
2024,2024-09-14,,2024-09-14,토,주말,9,37,두산,KT,잠실,서울_잠실,23750,108,서울,28.0,,1.7,80.3
2024,2024-09-14,,2024-09-14,토,주말,9,37,NC,LG,창원,경남_창원,15383,155,창원,29.2,,1.6,76.5
2024,2024-09-14,,2024-09-14,토,주말,9,37,SSG,삼성,문학,인천,23000,112,인천,26.8,,2.0,86.5
2024,2024-09-14,,2024-09-14,토,주말,9,37,KIA,키움,광주,광주,20500,156,광주,29.2,,0.8,70.9
2024,2024-09-15,,2024-09-15,일,주말,9,37,롯데,한화,사직,부산,22758,159,부산,28.8,,3.0,76.8
2024,2024-09-15,,2024-09-15,일,주말,9,37,NC,LG,창원,경남_창원,10826,155,창원,29.8,,2.2,72.5
2024,2024-09-15,,2024-09-15,일,주말,9,37,SSG,삼성,문학,인천,23000,112,인천,27.7,,2.2,77.3
2024,2024-09-15,,2024-09-15,일,주말,9,37,KIA,키움,광주,광주,20500,156,광주,29.6,,1.2,71.6
2024,2024-09-16,,2024-09-16,월,평일,9,38,KT,KIA,수원,경기_수원,18700,119,수원,27.6,1.9,2.9,69.1
2024,2024-09-16,,2024-09-16,월,평일,9,38,두산,키움,잠실,서울_잠실,18894,108,서울,26.8,9.5,2.8,74.0
2024,2024-09-17,,2024-09-17,화,평일,9,38,NC,한화,창원,경남_창원,9403,155,창원,29.8,,1.7,76.9
2024,2024-09-17,,2024-09-17,화,평일,9,38,SSG,KIA,문학,인천,23000,112,인천,28.1,,1.9,81.6
2024,2024-09-17,,2024-09-17,화,평일,9,38,키움,KT,고척,서울_고척,11032,108,서울,28.6,,1.7,77.0
2024,2024-09-17,,2024-09-17,화,평일,9,38,롯데,LG,사직,부산,18742,159,부산,29.7,,2.2,79.3
2024,2024-09-17,,2024-09-17,화,평일,9,38,두산,삼성,잠실,서울_잠실,23750,108,서울,28.6,,1.7,77.0
2024,2024-09-18,,2024-09-18,수,평일,9,38,NC,한화,창원,경남_창원,9268,155,창원,29.7,,1.6,75.0
2024,2024-09-18,,2024-09-18,수,평일,9,38,롯데,LG,사직,부산,21147,159,부산,29.9,,2.1,72.6
2024,2024-09-18,,2024-09-18,수,평일,9,38,KT,삼성,수원,경기_수원,18700,119,수원,29.1,,1.6,75.8
2024,2024-09-19,,2024-09-19,목,평일,9,38,NC,한화,창원,경남_창원,6010,155,창원,29.4,,1.8,74.9
2024,2024-09-19,,2024-09-19,목,평일,9,38,두산,KIA,잠실,서울_잠실,23750,108,서울,29.1,,1.7,77.4
2024,2024-09-19,,2024-09-19,목,평일,9,38,롯데,LG,사직,부산,16895,159,부산,30.1,,1.7,74.3
2024,2024-09-19,,2024-09-19,목,평일,9,38,KT,삼성,수원,경기_수원,12617,119,수원,28.4,,1.3,76.1
2024,2024-09-19,,2024-09-19,목,평일,9,38,SSG,키움,문학,인천,14848,112,인천,28.5,,1.7,80.4
2024,2024-09-21,,2024-09-21,토,주말,9,38,LG,두산,잠실,서울_잠실,23236,108,서울,19.3,27.0,4.3,82.3
2024,2024-09-21,,2024-09-21,토,주말,9,38,LG,두산,잠실,서울_잠실,23750,108,서울,19.3,27.0,4.3,82.3
2024,2024-09-21,,2024-09-21,토,주말,9,38,KT,SSG,수원,경기_수원,15805,119,수원,19.4,72.4,2.7,83.5
2024,2024-09-22,,2024-09-22,일,주말,9,38,한화,롯데,한밭,기타,12000,133,대전,21.3,,2.2,75.1
2024,2024-09-22,,2024-09-22,일,주말,9,38,LG,두산,잠실,서울_잠실,23750,108,서울,21.0,,2.7,67.4
2024,2024-09-22,,2024-09-22,일,주말,9,38,KT,SSG,수원,경기_수원,15049,119,수원,21.0,,2.1,67.6
2024,2024-09-22,,2024-09-22,일,주말,9,38,삼성,키움,대구,대구,24000,143,대구,22.1,,2.4,75.8
2024,2024-09-23,,2024-09-23,월,평일,9,39,한화,롯데,한밭,기타,10407,133,대전,21.0,,3.0,59.6
2024,2024-09-23,,2024-09-23,월,평일,9,39,두산,SSG,잠실,서울_잠실,22489,108,서울,20.8,,3.1,58.3
2024,2024-09-23,,2024-09-23,월,평일,9,39,KIA,삼성,광주,광주,20500,156,광주,21.4,2.4,1.4,78.6
2024,2024-09-24,,2024-09-24,화,평일,9,39,키움,한화,고척,서울_고척,16000,108,서울,21.0,,2.2,57.9
2024,2024-09-24,,2024-09-24,화,평일,9,39,SSG,LG,문학,인천,19911,112,인천,21.8,,1.9,56.5
2024,2024-09-24,,2024-09-24,화,평일,9,39,KT,롯데,수원,경기_수원,13304,119,수원,20.5,,2.0,61.3
2024,2024-09-24,,2024-09-24,화,평일,9,39,두산,NC,잠실,서울_잠실,22064,108,서울,21.0,,2.2,57.9
2024,2024-09-24,,2024-09-24,화,평일,9,39,KIA,삼성,광주,광주,20500,156,광주,21.8,,1.1,69.1
2024,2024-09-25,,2024-09-25,수,평일,9,39,LG,한화,잠실,서울_잠실,23750,108,서울,23.3,,1.7,65.6
2024,2024-09-25,,2024-09-25,수,평일,9,39,KIA,롯데,광주,광주,20500,156,광주,23.8,,1.0,70.4
2024,2024-09-25,,2024-09-25,수,평일,9,39,NC,SSG,창원,경남_창원,6157,155,창원,23.2,,1.6,73.4
2024,2024-09-25,,2024-09-25,수,평일,9,39,삼성,키움,대구,대구,24000,143,대구,22.5,,1.6,74.0
2024,2024-09-26,,2024-09-26,목,평일,9,39,롯데,두산,사직,부산,18727,159,부산,25.4,,2.6,70.5
2024,2024-09-26,,2024-09-26,목,평일,9,39,NC,SSG,창원,경남_창원,6377,155,창원,24.4,,1.4,73.3
2024,2024-09-26,,2024-09-26,목,평일,9,39,LG,키움,잠실,서울_잠실,21593,108,서울,23.6,1.2,1.6,75.1
2024,2024-09-27,,2024-09-27,금,평일,9,39,한화,KIA,한밭,기타,12000,133,대전,23.0,,1.3,72.8
2024,2024-09-27,,2024-09-27,금,평일,9,39,롯데,NC,사직,부산,22758,159,부산,25.2,,2.7,75.0
2024,2024-09-27,,2024-09-27,금,평일,9,39,KT,키움,수원,경기_수원,12824,119,수원,22.5,,1.3,73.0
2024,2024-09-28,,2024-09-28,토,주말,9,39,롯데,KIA,사직,부산,22758,159,부산,24.3,0.2,3.4,74.3
2024,2024-09-28,,2024-09-28,토,주말,9,39,삼성,LG,대구,대구,24000,143,대구,21.8,0.1,1.8,81.6
2024,2024-09-28,,2024-09-28,토,주말,9,39,NC,두산,창원,경남_창원,17891,155,창원,24.2,0.1,2.1,72.9
2024,2024-09-28,,2024-09-28,토,주말,9,39,한화,SSG,한밭,기타,12000,133,대전,22.7,,2.8,71.9
2024,2024-09-28,,2024-09-28,토,주말,9,39,KT,키움,수원,경기_수원,18700,119,수원,23.6,,2.7,61.0
2024,2024-09-29,,2024-09-29,일,주말,9,39,한화,NC,한밭,기타,12000,133,대전,22.8,,2.3,64.4
2024,2024-09-30,,2024-09-30,월,평일,9,40,KIA,NC,광주,광주,20500,156,광주,22.8,,1.2,60.9
2024,2024-09-30,,2024-09-30,월,평일,9,40,SSG,키움,문학,인천,23000,112,인천,23.4,,2.0,63.1
2024,2024-10-01,,2024-10-01,화,평일,10,40,NC,롯데,창원,경남_창원,17891,155,창원,23.4,,1.8,66.5
