연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수
2025,2025-06-04,,2025-06-04,수,평일,6,23,NC,LG,창원,경남_창원,5235
2025,2025-06-04,,2025-06-04,수,평일,6,23,SSG,삼성,문학,인천,15706
2025,2025-06-04,,2025-06-04,수,평일,6,23,롯데,키움,사직,부산,22669
2025,2025-06-05,,2025-06-05,목,평일,6,23,두산,KIA,잠실,서울_잠실,23750
2025,2025-06-05,,2025-06-05,목,평일,6,23,한화,KT,대전,대전,17000
2025,2025-06-05,,2025-06-05,목,평일,6,23,NC,LG,창원,경남_창원,8957
2025,2025-06-05,,2025-06-05,목,평일,6,23,SSG,삼성,문학,인천,19273
2025,2025-06-05,,2025-06-05,목,평일,6,23,롯데,키움,사직,부산,22669
2025,2025-06-06,,2025-06-06,금,평일,6,23,KIA,한화,광주,광주,20500
2025,2025-06-06,,2025-06-06,금,평일,6,23,키움,LG,고척,서울_고척,16000
2025,2025-06-06,,2025-06-06,금,평일,6,23,두산,롯데,잠실,서울_잠실,23750
2025,2025-06-06,,2025-06-06,금,평일,6,23,삼성,NC,대구,대구,24000
2025,2025-06-06,,2025-06-06,금,평일,6,23,KT,SSG,수원,경기_수원,18700
2025,2025-06-07,,2025-06-07,토,주말,6,23,KIA,한화,광주,광주,20500
2025,2025-06-07,,2025-06-07,토,주말,6,23,키움,LG,고척,서울_고척,16000
2025,2025-06-07,,2025-06-07,토,주말,6,23,두산,롯데,잠실,서울_잠실,23750
2025,2025-06-07,,2025-06-07,토,주말,6,23,삼성,NC,대구,대구,24000
2025,2025-06-07,,2025-06-07,토,주말,6,23,KT,SSG,수원,경기_수원,16755
2025,2025-06-08,,2025-06-08,일,주말,6,23,KIA,한화,광주,광주,18586
2025,2025-06-08,,2025-06-08,일,주말,6,23,키움,LG,고척,서울_고척,16000
2025,2025-06-08,,2025-06-08,일,주말,6,23,두산,롯데,잠실,서울_잠실,23750
2025,2025-06-08,,2025-06-08,일,주말,6,23,삼성,NC,대구,대구,24000
2025,2025-06-08,,2025-06-08,일,주말,6,23,KT,SSG,수원,경기_수원,13026
2025,2025-06-10,,2025-06-10,화,평일,6,24,KT,롯데,수원,경기_수원,10809
2025,2025-06-10,,2025-06-10,화,평일,6,24,키움,NC,고척,서울_고척,4004
2025,2025-06-10,,2025-06-10,화,평일,6,24,한화,두산,대전,대전,16691
2025,2025-06-10,,2025-06-10,화,평일,6,24,LG,SSG,잠실,서울_잠실,17221
2025,2025-06-10,,2025-06-10,화,평일,6,24,KIA,삼성,광주,광주,15887
2025,2025-06-11,,2025-06-11,수,평일,6,24,KT,롯데,수원,경기_수원,11777
2025,2025-06-11,,2025-06-11,수,평일,6,24,키움,NC,고척,서울_고척,4034
2025,2025-06-11,,2025-06-11,수,평일,6,24,한화,두산,대전,대전,17000
2025,2025-06-11,,2025-06-11,수,평일,6,24,LG,SSG,잠실,서울_잠실,18192
2025,2025-06-11,,2025-06-11,수,평일,6,24,KIA,삼성,광주,광주,17320
2025,2025-06-12,,2025-06-12,목,평일,6,24,KT,롯데,수원,경기_수원,12378
2025,2025-06-12,,2025-06-12,목,평일,6,24,키움,NC,고척,서울_고척,4410
2025,2025-06-12,,2025-06-12,목,평일,6,24,한화,두산,대전,대전,17000
2025,2025-06-12,,2025-06-12,목,평일,6,24,LG,SSG,잠실,서울_잠실,18321
2025,2025-06-12,,2025-06-12,목,평일,6,24,KIA,삼성,광주,광주,16761
2025,2025-06-13,,2025-06-13,금,평일,6,24,NC,KIA,창원,경남_창원,8362
2025,2025-06-14,,2025-06-14,토,주말,6,24,NC,KIA,창원,경남_창원,15000
2025,2025-06-14,,2025-06-14,토,주말,6,24,삼성,KT,대구,대구,24000
2025,2025-06-14,,2025-06-14,토,주말,6,24,한화,LG,대전,대전,17000
2025,2025-06-14,,2025-06-14,토,주말,6,24,SSG,롯데,문학,인천,23000
2025,2025-06-14,,2025-06-14,토,주말,6,24,두산,키움,잠실,서울_잠실,18390
2025,2025-06-15,,2025-06-15,일,주말,6,24,NC,KIA,창원,경남_창원,12470
2025,2025-06-15,,2025-06-15,일,주말,6,24,삼성,KT,대구,대구,24000
2025,2025-06-15,,2025-06-15,일,주말,6,24,한화,LG,대전,대전,17000
2025,2025-06-15,,2025-06-15,일,주말,6,24,SSG,롯데,문학,인천,20960
2025,2025-06-15,,2025-06-15,일,주말,6,24,두산,키움,잠실,서울_잠실,11744
2025,2025-06-17,,2025-06-17,화,평일,6,25,롯데,한화,사직,부산,22669
2025,2025-06-17,,2025-06-17,화,평일,6,25,KIA,KT,광주,광주,10596
2025,2025-06-17,,2025-06-17,화,평일,6,25,LG,NC,잠실,서울_잠실,15069
2025,2025-06-17,,2025-06-17,화,평일,6,25,삼성,두산,대구,대구,23044
2025,2025-06-17,,2025-06-17,화,평일,6,25,키움,SSG,고척,서울_고척,6205
2025,2025-06-18,,2025-06-18,수,평일,6,25,롯데,한화,사직,부산,22669
2025,2025-06-18,,2025-06-18,수,평일,6,25,KIA,KT,광주,광주,16311
2025,2025-06-18,,2025-06-18,수,평일,6,25,LG,NC,잠실,서울_잠실,16103
2025,2025-06-18,,2025-06-18,수,평일,6,25,삼성,두산,대구,대구,23385
2025,2025-06-18,,2025-06-18,수,평일,6,25,키움,SSG,고척,서울_고척,6941
2025,2025-06-19,,2025-06-19,목,평일,6,25,롯데,한화,사직,부산,22669
2025,2025-06-19,,2025-06-19,목,평일,6,25,KIA,KT,광주,광주,14079
2025,2025-06-19,,2025-06-19,목,평일,6,25,LG,NC,잠실,서울_잠실,15636
2025,2025-06-19,,2025-06-19,목,평일,6,25,삼성,두산,대구,대구,23355
2025,2025-06-19,,2025-06-19,목,평일,6,25,키움,SSG,고척,서울_고척,7032
2025,2025-06-20,,2025-06-20,금,평일,6,25,롯데,삼성,사직,부산,21911
2025,2025-06-21,,2025-06-21,토,주말,6,25,SSG,KIA,문학,인천,23000
2025,2025-06-21,,2025-06-21,토,주말,6,25,KT,NC,수원,경기_수원,13680
2025,2025-06-21,,2025-06-21,토,주말,6,25,LG,두산,잠실,서울_잠실,23750
2025,2025-06-22,,2025-06-22,일,주말,6,25,SSG,KIA,문학,인천,23000
2025,2025-06-22,,2025-06-22,일,주말,6,25,KT,NC,수원,경기_수원,12059
2025,2025-06-22,,2025-06-22,일,주말,6,25,LG,두산,잠실,서울_잠실,23750
2025,2025-06-22,,2025-06-22,일,주말,6,25,롯데,삼성,사직,부산,22669
2025,2025-06-22,,2025-06-22,일,주말,6,25,한화,키움,대전,대전,17000
2025,2025-06-24,,2025-06-24,화,평일,6,26,키움,KIA,고척,서울_고척,16000
2025,2025-06-24,,2025-06-24,화,평일,6,26,KT,LG,수원,경기_수원,9335
2025,2025-06-24,,2025-06-24,화,평일,6,26,두산,SSG,잠실,서울_잠실,12141
2025,2025-06-25,,2025-06-25,수,평일,6,26,삼성,한화,대구,대구,24000
2025,2025-06-25,,2025-06-25,수,평일,6,26,키움,KIA,고척,서울_고척,16000
2025,2025-06-25,,2025-06-25,수,평일,6,26,NC,롯데,창원,경남_창원,15587
2025,2025-06-26,,2025-06-26,목,평일,6,26,삼성,한화,대구,대구,24000
2025,2025-06-26,,2025-06-26,목,평일,6,26,키움,KIA,고척,서울_고척,16000
2025,2025-06-26,,2025-06-26,목,평일,6,26,KT,LG,수원,경기_수원,13365
2025,2025-06-26,,2025-06-26,목,평일,6,26,NC,롯데,창원,경남_창원,16335
2025,2025-06-26,,2025-06-26,목,평일,6,26,두산,SSG,잠실,서울_잠실,13553
2025,2025-06-27,,2025-06-27,금,평일,6,26,SSG,한화,문학,인천,23000
2025,2025-06-27,,2025-06-27,금,평일,6,26,LG,KIA,잠실,서울_잠실,23750
2025,2025-06-27,,2025-06-27,금,평일,6,26,롯데,KT,사직,부산,22669
2025,2025-06-27,,2025-06-27,금,평일,6,26,NC,두산,창원,경남_창원,8025
2025,2025-06-27,,2025-06-27,금,평일,6,26,키움,삼성,고척,서울_고척,16000
2025,2025-06-28,,2025-06-28,토,주말,6,26,SSG,한화,문학,인천,23183
2025,2025-06-28,,2025-06-28,토,주말,6,26,LG,KIA,잠실,서울_잠실,23750
2025,2025-06-28,,2025-06-28,토,주말,6,26,롯데,KT,사직,부산,22669
2025,2025-06-28,,2025-06-28,토,주말,6,26,NC,두산,창원,경남_창원,12961
2025,2025-06-28,,2025-06-28,토,주말,6,26,키움,삼성,고척,서울_고척,16000
2025,2025-06-29,,2025-06-29,일,주말,6,26,SSG,한화,문학,인천,23000
2025,2025-06-29,,2025-06-29,일,주말,6,26,LG,KIA,잠실,서울_잠실,23750
2025,2025-06-29,,2025-06-29,일,주말,6,26,롯데,KT,사직,부산,22669
2025,2025-06-29,,2025-06-29,일,주말,6,26,NC,두산,창원,경남_창원,9894
2025,2025-06-29,,2025-06-29,일,주말,6,26,키움,삼성,고척,서울_고척,16000
2025,2025-07-01,,2025-07-01,화,평일,7,27,롯데,LG,사직,부산,19627
2025,2025-07-01,,2025-07-01,화,평일,7,27,한화,NC,대전,대전,17000
2025,2025-07-01,,2025-07-01,화,평일,7,27,KIA,SSG,광주,광주,11782
2025,2025-07-01,,2025-07-01,화,평일,7,27,두산,삼성,잠실,서울_잠실,18022
2025,2025-07-01,,2025-07-01,화,평일,7,27,KT,키움,수원,경기_수원,5616
2025,2025-07-02,,2025-07-02,수,평일,7,27,롯데,LG,사직,부산,20661
2025,2025-07-02,,2025-07-02,수,평일,7,27,한화,NC,대전,대전,17000
2025,2025-07-02,,2025-07-02,수,평일,7,27,KIA,SSG,광주,광주,11827
2025,2025-07-02,,2025-07-02,수,평일,7,27,두산,삼성,잠실,서울_잠실,20448
2025,2025-07-02,,2025-07-02,수,평일,7,27,KT,키움,수원,경기_수원,6787
2025,2025-07-03,,2025-07-03,목,평일,7,27,롯데,LG,사직,부산,21914
2025,2025-07-03,,2025-07-03,목,평일,7,27,한화,NC,대전,대전,17000
2025,2025-07-03,,2025-07-03,목,평일,7,27,KIA,SSG,광주,광주,13013
2025,2025-07-03,,2025-07-03,목,평일,7,27,두산,삼성,잠실,서울_잠실,21525
2025,2025-07-03,,2025-07-03,목,평일,7,27,KT,키움,수원,경기_수원,8540
2025,2025-07-04,,2025-07-04,금,평일,7,27,키움,한화,고척,서울_고척,16000
2025,2025-07-04,,2025-07-04,금,평일,7,27,두산,KT,잠실,서울_잠실,16101
2025,2025-07-04,,2025-07-04,금,평일,7,27,삼성,LG,대구,대구,24000
2025,2025-07-04,,2025-07-04,금,평일,7,27,KIA,롯데,광주,광주,20500
2025,2025-07-04,,2025-07-04,금,평일,7,27,NC,SSG,창원,경남_창원,11147
2025,2025-07-05,,2025-07-05,토,주말,7,27,키움,한화,고척,서울_고척,16000
2025,2025-07-05,,2025-07-05,토,주말,7,27,두산,KT,잠실,서울_잠실,19774
2025,2025-07-05,,2025-07-05,토,주말,7,27,삼성,LG,대구,대구,24000
2025,2025-07-05,,2025-07-05,토,주말,7,27,KIA,롯데,광주,광주,20500
2025,2025-07-05,,2025-07-05,토,주말,7,27,NC,SSG,창원,경남_창원,12028
2025,2025-07-06,,2025-07-06,일,주말,7,27,키움,한화,고척,서울_고척,16000
2025,2025-07-06,,2025-07-06,일,주말,7,27,두산,KT,잠실,서울_잠실,23750
2025,2025-07-06,,2025-07-06,일,주말,7,27,삼성,LG,대구,대구,24000
2025,2025-07-06,,2025-07-06,일,주말,7,27,KIA,롯데,광주,광주,20500
2025,2025-07-06,,2025-07-06,일,주말,7,27,NC,SSG,창원,경남_창원,7726
2025,2025-07-08,,2025-07-08,화,평일,7,28,한화,KIA,대전,대전,17000
2025,2025-07-08,,2025-07-08,화,평일,7,28,SSG,KT,문학,인천,10812
2025,2025-07-08,,2025-07-08,화,평일,7,28,롯데,두산,사직,부산,18541
2025,2025-07-08,,2025-07-08,화,평일,7,28,NC,삼성,창원,경남_창원,8294
2025,2025-07-08,,2025-07-08,화,평일,7,28,LG,키움,잠실,서울_잠실,16098
2025,2025-07-09,,2025-07-09,수,평일,7,28,한화,KIA,대전,대전,17000
2025,2025-07-09,,2025-07-09,수,평일,7,28,SSG,KT,문학,인천,10259
2025,2025-07-09,,2025-07-09,수,평일,7,28,롯데,두산,사직,부산,19071
2025,2025-07-09,,2025-07-09,수,평일,7,28,NC,삼성,창원,경남_창원,9220
2025,2025-07-09,,2025-07-09,수,평일,7,28,LG,키움,잠실,서울_잠실,16400
2025,2025-07-10,,2025-07-10,목,평일,7,28,한화,KIA,대전,대전,17000
2025,2025-07-10,,2025-07-10,목,평일,7,28,SSG,KT,문학,인천,10817
2025,2025-07-10,,2025-07-10,목,평일,7,28,롯데,두산,사직,부산,21199
2025,2025-07-10,,2025-07-10,목,평일,7,28,NC,삼성,창원,경남_창원,10106
2025,2025-07-10,,2025-07-10,목,평일,7,28,LG,키움,잠실,서울_잠실,16628
2025,2025-07-18,,2025-07-18,금,평일,7,29,KT,한화,수원,경기_수원,18700
2025,2025-07-18,,2025-07-18,금,평일,7,29,LG,롯데,잠실,서울_잠실,23750
2025,2025-07-19,,2025-07-19,토,주말,7,29,KT,한화,수원,경기_수원,18700
2025,2025-07-19,,2025-07-19,토,주말,7,29,LG,롯데,잠실,서울_잠실,23750
2025,2025-07-19,,2025-07-19,토,주말,7,29,SSG,두산,문학,인천,19877
2025,2025-07-20,,2025-07-20,일,주말,7,29,KT,한화,수원,경기_수원,18700
2025,2025-07-20,,2025-07-20,일,주말,7,29,LG,롯데,잠실,서울_잠실,23750
2025,2025-07-20,,2025-07-20,일,주말,7,29,KIA,NC,광주,광주,16985
2025,2025-07-20,,2025-07-20,일,주말,7,29,SSG,두산,문학,인천,18102
2025,2025-07-20,,2025-07-20,일,주말,7,29,삼성,키움,대구,대구,24000
2025,2025-07-22,,2025-07-22,화,평일,7,30,두산,한화,잠실,서울_잠실,23750
2025,2025-07-22,,2025-07-22,화,평일,7,30,NC,KT,창원,경남_창원,6302
2025,2025-07-22,,2025-07-22,화,평일,7,30,KIA,LG,광주,광주,12468
2025,2025-07-22,,2025-07-22,화,평일,7,30,키움,롯데,고척,서울_고척,15362
2025,2025-07-22,,2025-07-22,화,평일,7,30,삼성,SSG,대구,대구,22896
2025,2025-07-23,,2025-07-23,수,평일,7,30,두산,한화,잠실,서울_잠실,23750
2025,2025-07-23,,2025-07-23,수,평일,7,30,NC,KT,창원,경남_창원,6375
2025,2025-07-23,,2025-07-23,수,평일,7,30,KIA,LG,광주,광주,12172
2025,2025-07-23,,2025-07-23,수,평일,7,30,키움,롯데,고척,서울_고척,15325
2025,2025-07-23,,2025-07-23,수,평일,7,30,삼성,SSG,대구,대구,23304
2025,2025-07-24,,2025-07-24,목,평일,7,30,두산,한화,잠실,서울_잠실,23750
2025,2025-07-24,,2025-07-24,목,평일,7,30,NC,KT,창원,경남_창원,5157
2025,2025-07-24,,2025-07-24,목,평일,7,30,KIA,LG,광주,광주,12364
2025,2025-07-24,,2025-07-24,목,평일,7,30,키움,롯데,고척,서울_고척,15216
2025,2025-07-24,,2025-07-24,목,평일,7,30,삼성,SSG,대구,대구,24000
2025,2025-07-25,,2025-07-25,금,평일,7,30,롯데,KIA,사직,부산,22669
2025,2025-07-25,,2025-07-25,금,평일,7,30,두산,LG,잠실,서울_잠실,20007
2025,2025-07-25,,2025-07-25,금,평일,7,30,한화,SSG,대전,대전,17000
2025,2025-07-25,,2025-07-25,금,평일,7,30,KT,삼성,수원,경기_수원,18700
2025,2025-07-25,,2025-07-25,금,평일,7,30,NC,키움,창원,경남_창원,6171
2025,2025-07-26,,2025-07-26,토,주말,7,30,롯데,KIA,사직,부산,22669
2025,2025-07-26,,2025-07-26,토,주말,7,30,두산,LG,잠실,서울_잠실,23750
2025,2025-07-26,,2025-07-26,토,주말,7,30,한화,SSG,대전,대전,17000
2025,2025-07-26,,2025-07-26,토,주말,7,30,KT,삼성,수원,경기_수원,18700
2025,2025-07-26,,2025-07-26,토,주말,7,30,NC,키움,창원,경남_창원,10690
2025,2025-07-27,,2025-07-27,일,주말,7,30,롯데,KIA,사직,부산,22669
2025,2025-07-27,,2025-07-27,일,주말,7,30,두산,LG,잠실,서울_잠실,20780
2025,2025-07-27,,2025-07-27,일,주말,7,30,한화,SSG,대전,대전,17000
2025,2025-07-27,,2025-07-27,일,주말,7,30,KT,삼성,수원,경기_수원,18700
2025,2025-07-27,,2025-07-27,일,주말,7,30,NC,키움,창원,경남_창원,8115
2025,2025-07-29,,2025-07-29,화,평일,7,31,LG,KT,잠실,서울_잠실,17294
2025,2025-07-29,,2025-07-29,화,평일,7,31,롯데,NC,사직,부산,22669
2025,2025-07-29,,2025-07-29,화,평일,7,31,KIA,두산,광주,광주,14329
2025,2025-07-29,,2025-07-29,화,평일,7,31,한화,삼성,대전,대전,17000
2025,2025-07-29,,2025-07-29,화,평일,7,31,SSG,키움,문학,인천,10177
2025,2025-07-30,,2025-07-30,수,평일,7,31,LG,KT,잠실,서울_잠실,17782
2025,2025-07-30,,2025-07-30,수,평일,7,31,롯데,NC,사직,부산,22669
2025,2025-07-30,,2025-07-30,수,평일,7,31,KIA,두산,광주,광주,15391
2025,2025-07-30,,2025-07-30,수,평일,7,31,한화,삼성,대전,대전,17000
2025,2025-07-30,,2025-07-30,수,평일,7,31,SSG,키움,문학,인천,10514
2025,2025-07-31,,2025-07-31,목,평일,7,31,LG,KT,잠실,서울_잠실,17630
2025,2025-07-31,,2025-07-31,목,평일,7,31,롯데,NC,사직,부산,22669
2025,2025-07-31,,2025-07-31,목,평일,7,31,KIA,두산,광주,광주,15584
2025,2025-07-31,,2025-07-31,목,평일,7,31,한화,삼성,대전,대전,17000
2025,2025-07-31,,2025-07-31,목,평일,7,31,SSG,키움,문학,인천,10917
2025,2025-08-01,,2025-08-01,금,평일,8,31,KIA,한화,광주,광주,20500
2025,2025-08-01,,2025-08-01,금,평일,8,31,NC,KT,창원,경남_창원,7590
2025,2025-08-01,,2025-08-01,금,평일,8,31,삼성,LG,대구,대구,24000
2025,2025-08-01,,2025-08-01,금,평일,8,31,키움,롯데,고척,서울_고척,16000
2025,2025-08-01,,2025-08-01,금,평일,8,31,두산,SSG,잠실,서울_잠실,15073
2025,2025-08-02,,2025-08-02,토,주말,8,31,NC,KT,창원,경남_창원,9940
2025,2025-08-02,,2025-08-02,토,주말,8,31,삼성,LG,대구,대구,24000
2025,2025-08-02,,2025-08-02,토,주말,8,31,키움,롯데,고척,서울_고척,16000
2025,2025-08-02,,2025-08-02,토,주말,8,31,두산,SSG,잠실,서울_잠실,17278
2025,2025-08-03,,2025-08-03,일,주말,8,31,NC,KT,창원,경남_창원,7561
2025,2025-08-03,,2025-08-03,일,주말,8,31,삼성,LG,대구,대구,24000
2025,2025-08-03,,2025-08-03,일,주말,8,31,키움,롯데,고척,서울_고척,16000
2025,2025-08-03,,2025-08-03,일,주말,8,31,두산,SSG,잠실,서울_잠실,14422
2025,2025-08-05,,2025-08-05,화,평일,8,32,롯데,KIA,사직,부산,22669
2025,2025-08-05,,2025-08-05,화,평일,8,32,한화,KT,대전,대전,16783
2025,2025-08-05,,2025-08-05,화,평일,8,32,LG,두산,잠실,서울_잠실,20239
2025,2025-08-05,,2025-08-05,화,평일,8,32,SSG,삼성,문학,인천,13850
2025,2025-08-05,,2025-08-05,화,평일,8,32,NC,키움,창원,경남_창원,6661
2025,2025-08-06,,2025-08-06,수,평일,8,32,롯데,KIA,사직,부산,20944
2025,2025-08-06,,2025-08-06,수,평일,8,32,한화,KT,대전,대전,13919
2025,2025-08-06,,2025-08-06,수,평일,8,32,LG,두산,잠실,서울_잠실,20427
2025,2025-08-06,,2025-08-06,수,평일,8,32,SSG,삼성,문학,인천,12003
2025,2025-08-06,,2025-08-06,수,평일,8,32,NC,키움,창원,경남_창원,5776
2025,2025-08-07,,2025-08-07,목,평일,8,32,롯데,KIA,사직,부산,22104
2025,2025-08-07,,2025-08-07,목,평일,8,32,한화,KT,대전,대전,17000
2025,2025-08-07,,2025-08-07,목,평일,8,32,LG,두산,잠실,서울_잠실,21392
2025,2025-08-07,,2025-08-07,목,평일,8,32,SSG,삼성,문학,인천,15174
2025,2025-08-07,,2025-08-07,목,평일,8,32,NC,키움,창원,경남_창원,5893
2025,2025-08-08,,2025-08-08,금,평일,8,32,LG,한화,잠실,서울_잠실,23750
2025,2025-08-08,,2025-08-08,금,평일,8,32,NC,KIA,창원,경남_창원,12141
2025,2025-08-08,,2025-08-08,금,평일,8,32,키움,두산,고척,서울_고척,12841
2025,2025-08-08,,2025-08-08,금,평일,8,32,롯데,SSG,사직,부산,20091
2025,2025-08-08,,2025-08-08,금,평일,8,32,KT,삼성,수원,경기_수원,18700
2025,2025-08-09,,2025-08-09,토,주말,8,32,LG,한화,잠실,서울_잠실,23750
2025,2025-08-09,,2025-08-09,토,주말,8,32,키움,두산,고척,서울_고척,16000
2025,2025-08-09,,2025-08-09,토,주말,8,32,KT,삼성,수원,경기_수원,18700
2025,2025-08-10,,2025-08-10,일,주말,8,32,LG,한화,잠실,서울_잠실,23750
2025,2025-08-10,,2025-08-10,일,주말,8,32,NC,KIA,창원,경남_창원,10773
2025,2025-08-10,,2025-08-10,일,주말,8,32,키움,두산,고척,서울_고척,15111
2025,2025-08-10,,2025-08-10,일,주말,8,32,롯데,SSG,사직,부산,22062
2025,2025-08-10,,2025-08-10,일,주말,8,32,KT,삼성,수원,경기_수원,18700
2025,2025-08-12,,2025-08-12,화,평일,8,33,삼성,KIA,대구,대구,22522
2025,2025-08-12,,2025-08-12,화,평일,8,33,KT,LG,수원,경기_수원,14407
2025,2025-08-12,,2025-08-12,화,평일,8,33,한화,롯데,대전,대전,17000
2025,2025-08-12,,2025-08-12,화,평일,8,33,두산,NC,잠실,서울_잠실,11590
2025,2025-08-12,,2025-08-12,화,평일,8,33,SSG,키움,문학,인천,10091
2025,2025-08-13,,2025-08-13,수,평일,8,33,삼성,KIA,대구,대구,24000
2025,2025-08-13,,2025-08-13,수,평일,8,33,한화,롯데,대전,대전,17000
2025,2025-08-14,,2025-08-14,목,평일,8,33,삼성,KIA,대구,대구,24000
2025,2025-08-14,,2025-08-14,목,평일,8,33,한화,롯데,대전,대전,17000
2025,2025-08-14,,2025-08-14,목,평일,8,33,두산,NC,잠실,서울_잠실,10938
2025,2025-08-14,,2025-08-14,목,평일,8,33,SSG,키움,문학,인천,9461
2025,2025-08-15,,2025-08-15,금,평일,8,33,NC,한화,창원,경남_창원,17983
2025,2025-08-15,,2025-08-15,금,평일,8,33,두산,KIA,잠실,서울_잠실,23750
2025,2025-08-15,,2025-08-15,금,평일,8,33,키움,KT,고척,서울_고척,11585
2025,2025-08-15,,2025-08-15,금,평일,8,33,SSG,LG,문학,인천,23000
2025,2025-08-15,,2025-08-15,금,평일,8,33,롯데,삼성,사직,부산,22669
2025,2025-08-16,,2025-08-16,토,주말,8,33,NC,한화,창원,경남_창원,17983
2025,2025-08-16,,2025-08-16,토,주말,8,33,두산,KIA,잠실,서울_잠실,23750
2025,2025-08-16,,2025-08-16,토,주말,8,33,키움,KT,고척,서울_고척,10163
2025,2025-08-16,,2025-08-16,토,주말,8,33,SSG,LG,문학,인천,23000
2025,2025-08-16,,2025-08-16,토,주말,8,33,롯데,삼성,사직,부산,22669
2025,2025-08-17,,2025-08-17,일,주말,8,33,NC,한화,창원,경남_창원,12179
2025,2025-08-17,,2025-08-17,일,주말,8,33,두산,KIA,잠실,서울_잠실,23750
2025,2025-08-17,,2025-08-17,일,주말,8,33,키움,KT,고척,서울_고척,8838
2025,2025-08-17,,2025-08-17,일,주말,8,33,SSG,LG,문학,인천,23000
2025,2025-08-17,,2025-08-17,일,주말,8,33,롯데,삼성,사직,부산,22669
2025,2025-08-19,,2025-08-19,화,평일,8,34,LG,롯데,잠실,서울_잠실,23750
2025,2025-08-19,,2025-08-19,화,평일,8,34,한화,두산,대전,대전,16580
2025,2025-08-19,,2025-08-19,화,평일,8,34,KT,SSG,수원,경기_수원,8853
2025,2025-08-19,,2025-08-19,화,평일,8,34,NC,삼성,창원,경남_창원,8343
2025,2025-08-19,,2025-08-19,화,평일,8,34,KIA,키움,광주,광주,11023
2025,2025-08-20,,2025-08-20,수,평일,8,34,LG,롯데,잠실,서울_잠실,23750
2025,2025-08-20,,2025-08-20,수,평일,8,34,한화,두산,대전,대전,16054
2025,2025-08-20,,2025-08-20,수,평일,8,34,KT,SSG,수원,경기_수원,9062
2025,2025-08-20,,2025-08-20,수,평일,8,34,NC,삼성,창원,경남_창원,9430
2025,2025-08-20,,2025-08-20,수,평일,8,34,KIA,키움,광주,광주,10503
2025,2025-08-21,,2025-08-21,목,평일,8,34,LG,롯데,잠실,서울_잠실,23750
2025,2025-08-21,,2025-08-21,목,평일,8,34,한화,두산,대전,대전,16369
2025,2025-08-21,,2025-08-21,목,평일,8,34,KT,SSG,수원,경기_수원,9912
2025,2025-08-21,,2025-08-21,목,평일,8,34,NC,삼성,창원,경남_창원,9832
2025,2025-08-21,,2025-08-21,목,평일,8,34,KIA,키움,광주,광주,10061
2025,2025-08-22,,2025-08-22,금,평일,8,34,두산,KT,잠실,서울_잠실,16397
2025,2025-08-22,,2025-08-22,금,평일,8,34,KIA,LG,광주,광주,14633
2025,2025-08-22,,2025-08-22,금,평일,8,34,NC,롯데,창원,경남_창원,17983
2025,2025-08-22,,2025-08-22,금,평일,8,34,한화,SSG,대전,대전,16446
2025,2025-08-22,,2025-08-22,금,평일,8,34,삼성,키움,대구,대구,24000
2025,2025-08-23,,2025-08-23,토,주말,8,34,두산,KT,잠실,서울_잠실,21834
2025,2025-08-23,,2025-08-23,토,주말,8,34,KIA,LG,광주,광주,20500
2025,2025-08-23,,2025-08-23,토,주말,8,34,NC,롯데,창원,경남_창원,17983
2025,2025-08-23,,2025-08-23,토,주말,8,34,한화,SSG,대전,대전,17000
2025,2025-08-23,,2025-08-23,토,주말,8,34,삼성,키움,대구,대구,24000
2025,2025-08-24,,2025-08-24,일,주말,8,34,두산,KT,잠실,서울_잠실,17905
2025,2025-08-24,,2025-08-24,일,주말,8,34,KIA,LG,광주,광주,15128
2025,2025-08-24,,2025-08-24,일,주말,8,34,NC,롯데,창원,경남_창원,17983
2025,2025-08-24,,2025-08-24,일,주말,8,34,한화,SSG,대전,대전,17000
2025,2025-08-24,,2025-08-24,일,주말,8,34,삼성,키움,대구,대구,24000
2025,2025-08-26,,2025-08-26,화,평일,8,35,키움,한화,고척,서울_고척,16000
2025,2025-08-26,,2025-08-26,화,평일,8,35,SSG,KIA,문학,인천,17488
2025,2025-08-26,,2025-08-26,화,평일,8,35,롯데,KT,사직,부산,16116
2025,2025-08-26,,2025-08-26,화,평일,8,35,NC,LG,창원,경남_창원,6496
2025,2025-08-26,,2025-08-26,화,평일,8,35,두산,삼성,잠실,서울_잠실,20491
2025,2025-08-27,,2025-08-27,수,평일,8,35,키움,한화,고척,서울_고척,16000
2025,2025-08-27,,2025-08-27,수,평일,8,35,SSG,KIA,문학,인천,17688
2025,2025-08-27,,2025-08-27,수,평일,8,35,롯데,KT,사직,부산,16826
2025,2025-08-27,,2025-08-27,수,평일,8,35,NC,LG,창원,경남_창원,8337
2025,2025-08-27,,2025-08-27,수,평일,8,35,두산,삼성,잠실,서울_잠실,21198
2025,2025-08-28,,2025-08-28,목,평일,8,35,키움,한화,고척,서울_고척,16000
2025,2025-08-28,,2025-08-28,목,평일,8,35,SSG,KIA,문학,인천,17833
2025,2025-08-28,,2025-08-28,목,평일,8,35,롯데,KT,사직,부산,17273
2025,2025-08-28,,2025-08-28,목,평일,8,35,NC,LG,창원,경남_창원,9528
2025,2025-08-28,,2025-08-28,목,평일,8,35,두산,삼성,잠실,서울_잠실,23126
